                                                                                                                                                                                                                                                     
{'loss': 1.9836, 'grad_norm': 16.52513313293457, 'learning_rate': 2e-05, 'num_tokens': 4718.0, 'mean_token_accuracy': 0.46013160049915314, 'epoch': 0.0}
{'loss': 0.1657, 'grad_norm': 5.009374618530273, 'learning_rate': 1.8736e-05, 'num_tokens': 2813563.0, 'mean_token_accuracy': 0.23852458596229553, 'epoch': 0.25}
{'loss': 0.6388, 'grad_norm': 3.6515955924987793, 'learning_rate': 1.8734e-05, 'num_tokens': 2816816.0, 'mean_token_accuracy': 0.41573597490787506, 'epoch': 0.25}
{'loss': 0.3451, 'grad_norm': 3.8686726093292236, 'learning_rate': 1.8732000000000003e-05, 'num_tokens': 2821154.0, 'mean_token_accuracy': 0.22955144941806793, 'epoch': 0.25}
{'loss': 0.6077, 'grad_norm': 4.028468132019043, 'learning_rate': 1.8730000000000002e-05, 'num_tokens': 2826629.0, 'mean_token_accuracy': 0.41749556362628937, 'epoch': 0.25}
{'loss': 0.4018, 'grad_norm': 3.726536750793457, 'learning_rate': 1.8728e-05, 'num_tokens': 2830192.0, 'mean_token_accuracy': 0.4409864693880081, 'epoch': 0.26}
{'loss': 0.605, 'grad_norm': 3.1385836601257324, 'learning_rate': 1.8726000000000003e-05, 'num_tokens': 2837195.0, 'mean_token_accuracy': 0.6117593050003052, 'epoch': 0.26}
{'loss': 0.4683, 'grad_norm': 3.8497018814086914, 'learning_rate': 1.8724000000000002e-05, 'num_tokens': 2840431.0, 'mean_token_accuracy': 0.4326297491788864, 'epoch': 0.26}
{'loss': 0.6783, 'grad_norm': 2.7850592136383057, 'learning_rate': 1.8722e-05, 'num_tokens': 2849060.0, 'mean_token_accuracy': 0.41054171323776245, 'epoch': 0.26}
{'loss': 0.6252, 'grad_norm': 2.922729253768921, 'learning_rate': 1.8720000000000004e-05, 'num_tokens': 2854471.0, 'mean_token_accuracy': 0.40955114364624023, 'epoch': 0.26}
{'loss': 0.432, 'grad_norm': 9.530717849731445, 'learning_rate': 1.8718e-05, 'num_tokens': 2859903.0, 'mean_token_accuracy': 0.4400528371334076, 'epoch': 0.26}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.8716000000000002e-05, 'num_tokens': 2862813.0, 'mean_token_accuracy': 0.0, 'epoch': 0.26}
{'loss': 0.556, 'grad_norm': 2.65569806098938, 'learning_rate': 1.8714e-05, 'num_tokens': 2866883.0, 'mean_token_accuracy': 0.4195370525121689, 'epoch': 0.26}
{'loss': 0.3197, 'grad_norm': 3.687171697616577, 'learning_rate': 1.8712e-05, 'num_tokens': 2869939.0, 'mean_token_accuracy': 0.4529365450143814, 'epoch': 0.26}
{'loss': 0.523, 'grad_norm': 3.0297327041625977, 'learning_rate': 1.8710000000000002e-05, 'num_tokens': 2874043.0, 'mean_token_accuracy': 0.6554675996303558, 'epoch': 0.26}
{'loss': 0.4756, 'grad_norm': 2.478487968444824, 'learning_rate': 1.8708e-05, 'num_tokens': 2877505.0, 'mean_token_accuracy': 0.6391960233449936, 'epoch': 0.26}
{'loss': 0.2076, 'grad_norm': 2.078209400177002, 'learning_rate': 1.8706000000000004e-05, 'num_tokens': 2881143.0, 'mean_token_accuracy': 0.44960302114486694, 'epoch': 0.26}
{'loss': 0.8786, 'grad_norm': 5.1494855880737305, 'learning_rate': 1.8704000000000003e-05, 'num_tokens': 2885394.0, 'mean_token_accuracy': 0.19686411321163177, 'epoch': 0.26}
{'loss': 0.6172, 'grad_norm': 3.3861804008483887, 'learning_rate': 1.8702e-05, 'num_tokens': 2889112.0, 'mean_token_accuracy': 0.42495061457157135, 'epoch': 0.26}
{'loss': 0.8408, 'grad_norm': 3.328430414199829, 'learning_rate': 1.8700000000000004e-05, 'num_tokens': 2893691.0, 'mean_token_accuracy': 0.40720896422863007, 'epoch': 0.26}
{'loss': 0.6905, 'grad_norm': 5.338809490203857, 'learning_rate': 1.8698e-05, 'num_tokens': 2896250.0, 'mean_token_accuracy': 0.20600858330726624, 'epoch': 0.26}
{'loss': 0.6168, 'grad_norm': 6.214651584625244, 'learning_rate': 1.8696000000000002e-05, 'num_tokens': 2899114.0, 'mean_token_accuracy': 0.20577211678028107, 'epoch': 0.26}
{'loss': 0.4864, 'grad_norm': 3.0999231338500977, 'learning_rate': 1.8694e-05, 'num_tokens': 2903220.0, 'mean_token_accuracy': 0.44157762825489044, 'epoch': 0.26}
{'loss': 0.5389, 'grad_norm': 3.592425584793091, 'learning_rate': 1.8692e-05, 'num_tokens': 2906280.0, 'mean_token_accuracy': 0.42111070454120636, 'epoch': 0.26}
{'loss': 0.4586, 'grad_norm': 5.53596305847168, 'learning_rate': 1.8690000000000002e-05, 'num_tokens': 2909631.0, 'mean_token_accuracy': 0.21557562053203583, 'epoch': 0.26}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.8688e-05, 'num_tokens': 2912474.0, 'mean_token_accuracy': 0.0, 'epoch': 0.26}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.8686e-05, 'num_tokens': 2917551.0, 'mean_token_accuracy': 0.0, 'epoch': 0.26}
{'loss': 0.6031, 'grad_norm': 2.707008123397827, 'learning_rate': 1.8684000000000003e-05, 'num_tokens': 2922163.0, 'mean_token_accuracy': 0.6402165740728378, 'epoch': 0.26}
{'loss': 0.6441, 'grad_norm': 4.994520664215088, 'learning_rate': 1.8682000000000002e-05, 'num_tokens': 2925258.0, 'mean_token_accuracy': 0.20714285969734192, 'epoch': 0.26}
{'loss': 0.55, 'grad_norm': 4.088859558105469, 'learning_rate': 1.8680000000000004e-05, 'num_tokens': 2928878.0, 'mean_token_accuracy': 0.2067164182662964, 'epoch': 0.26}
{'loss': 0.5511, 'grad_norm': 4.449410915374756, 'learning_rate': 1.8678e-05, 'num_tokens': 2932448.0, 'mean_token_accuracy': 0.20604395866394043, 'epoch': 0.27}
{'loss': 0.5854, 'grad_norm': 5.06184196472168, 'learning_rate': 1.8676000000000002e-05, 'num_tokens': 2935843.0, 'mean_token_accuracy': 0.20358814299106598, 'epoch': 0.27}
{'loss': 0.4856, 'grad_norm': 2.5143604278564453, 'learning_rate': 1.8674e-05, 'num_tokens': 2943459.0, 'mean_token_accuracy': 0.6422899216413498, 'epoch': 0.27}
{'loss': 1.9142, 'grad_norm': 7.633584976196289, 'learning_rate': 1.8672e-05, 'num_tokens': 2946865.0, 'mean_token_accuracy': 0.15388600528240204, 'epoch': 0.27}
{'loss': 0.4645, 'grad_norm': 2.9168448448181152, 'learning_rate': 1.8670000000000003e-05, 'num_tokens': 2950797.0, 'mean_token_accuracy': 0.21086956560611725, 'epoch': 0.27}
{'loss': 0.4545, 'grad_norm': 3.0804901123046875, 'learning_rate': 1.8668e-05, 'num_tokens': 2955423.0, 'mean_token_accuracy': 0.4290943294763565, 'epoch': 0.27}
{'loss': 0.5713, 'grad_norm': 3.293748378753662, 'learning_rate': 1.8666e-05, 'num_tokens': 2959388.0, 'mean_token_accuracy': 0.418351486325264, 'epoch': 0.27}
{'loss': 0.42, 'grad_norm': 6.914182662963867, 'learning_rate': 1.8664000000000003e-05, 'num_tokens': 2961479.0, 'mean_token_accuracy': 0.21803976595401764, 'epoch': 0.27}
{'loss': 0.3774, 'grad_norm': 3.1487298011779785, 'learning_rate': 1.8662000000000002e-05, 'num_tokens': 2965929.0, 'mean_token_accuracy': 0.44709308445453644, 'epoch': 0.27}
{'loss': 0.5632, 'grad_norm': 2.5317611694335938, 'learning_rate': 1.866e-05, 'num_tokens': 2969088.0, 'mean_token_accuracy': 0.6281450092792511, 'epoch': 0.27}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.8658e-05, 'num_tokens': 2972736.0, 'mean_token_accuracy': 0.0, 'epoch': 0.27}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.8656000000000002e-05, 'num_tokens': 2975690.0, 'mean_token_accuracy': 0.0, 'epoch': 0.27}
{'loss': 0.5838, 'grad_norm': 2.8526971340179443, 'learning_rate': 1.8654e-05, 'num_tokens': 2979588.0, 'mean_token_accuracy': 0.4145100861787796, 'epoch': 0.27}
{'loss': 0.674, 'grad_norm': 5.573272705078125, 'learning_rate': 1.8652e-05, 'num_tokens': 2989509.0, 'mean_token_accuracy': 0.20192307233810425, 'epoch': 0.27}
{'loss': 0.6865, 'grad_norm': 4.116217136383057, 'learning_rate': 1.8650000000000003e-05, 'num_tokens': 2992712.0, 'mean_token_accuracy': 0.4020511955022812, 'epoch': 0.27}
{'loss': 0.7356, 'grad_norm': 5.876927375793457, 'learning_rate': 1.8648000000000002e-05, 'num_tokens': 2998381.0, 'mean_token_accuracy': 0.20070724189281464, 'epoch': 0.27}
{'loss': 0.8127, 'grad_norm': 4.630910396575928, 'learning_rate': 1.8646e-05, 'num_tokens': 3001935.0, 'mean_token_accuracy': 0.1849462389945984, 'epoch': 0.27}
{'loss': 0.707, 'grad_norm': 13.078437805175781, 'learning_rate': 1.8644000000000003e-05, 'num_tokens': 3004645.0, 'mean_token_accuracy': 0.20645160973072052, 'epoch': 0.27}
{'loss': 0.4452, 'grad_norm': 3.1845059394836426, 'learning_rate': 1.8642000000000002e-05, 'num_tokens': 3008383.0, 'mean_token_accuracy': 0.6553608328104019, 'epoch': 0.27}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.864e-05, 'num_tokens': 3011523.0, 'mean_token_accuracy': 0.0, 'epoch': 0.27}
{'loss': 0.647, 'grad_norm': 3.0988686084747314, 'learning_rate': 1.8638e-05, 'num_tokens': 3014954.0, 'mean_token_accuracy': 0.6329085379838943, 'epoch': 0.27}
{'loss': 0.2728, 'grad_norm': 11.302910804748535, 'learning_rate': 1.8636e-05, 'num_tokens': 3019872.0, 'mean_token_accuracy': 0.2320287525653839, 'epoch': 0.27}
{'loss': 0.5891, 'grad_norm': 4.154809951782227, 'learning_rate': 1.8634e-05, 'num_tokens': 3022307.0, 'mean_token_accuracy': 0.4210934638977051, 'epoch': 0.27}
{'loss': 0.3511, 'grad_norm': 3.433211326599121, 'learning_rate': 1.8632e-05, 'num_tokens': 3026744.0, 'mean_token_accuracy': 0.22495755553245544, 'epoch': 0.27}
{'loss': 0.8377, 'grad_norm': 5.353500843048096, 'learning_rate': 1.8630000000000003e-05, 'num_tokens': 3029159.0, 'mean_token_accuracy': 0.19696970283985138, 'epoch': 0.27}
{'loss': 0.6271, 'grad_norm': 2.86879825592041, 'learning_rate': 1.8628000000000002e-05, 'num_tokens': 3032412.0, 'mean_token_accuracy': 0.6217503100633621, 'epoch': 0.28}
{'loss': 0.5916, 'grad_norm': 2.245915174484253, 'learning_rate': 1.8626e-05, 'num_tokens': 3039741.0, 'mean_token_accuracy': 0.6431583911180496, 'epoch': 0.28}
{'loss': 1.3903, 'grad_norm': 3.6322572231292725, 'learning_rate': 1.8624000000000003e-05, 'num_tokens': 3043288.0, 'mean_token_accuracy': 0.36023442447185516, 'epoch': 0.28}
{'loss': 0.4319, 'grad_norm': 2.3812763690948486, 'learning_rate': 1.8622000000000002e-05, 'num_tokens': 3055830.0, 'mean_token_accuracy': 0.6694042533636093, 'epoch': 0.28}
{'loss': 0.3888, 'grad_norm': 3.2415294647216797, 'learning_rate': 1.862e-05, 'num_tokens': 3062921.0, 'mean_token_accuracy': 0.4521355479955673, 'epoch': 0.28}
{'loss': 0.5869, 'grad_norm': 3.9534645080566406, 'learning_rate': 1.8618e-05, 'num_tokens': 3065881.0, 'mean_token_accuracy': 0.20460960268974304, 'epoch': 0.28}
{'loss': 0.3683, 'grad_norm': 3.20065975189209, 'learning_rate': 1.8616e-05, 'num_tokens': 3069719.0, 'mean_token_accuracy': 0.4423656016588211, 'epoch': 0.28}
{'loss': 0.5841, 'grad_norm': 5.4422221183776855, 'learning_rate': 1.8614e-05, 'num_tokens': 3073184.0, 'mean_token_accuracy': 0.21165966987609863, 'epoch': 0.28}
{'loss': 0.6154, 'grad_norm': 3.3736889362335205, 'learning_rate': 1.8612e-05, 'num_tokens': 3077146.0, 'mean_token_accuracy': 0.4136677086353302, 'epoch': 0.28}
{'loss': 0.4102, 'grad_norm': 2.330876111984253, 'learning_rate': 1.8610000000000003e-05, 'num_tokens': 3083842.0, 'mean_token_accuracy': 0.6694981455802917, 'epoch': 0.28}
{'loss': 0.4831, 'grad_norm': 4.494995594024658, 'learning_rate': 1.8608000000000002e-05, 'num_tokens': 3087555.0, 'mean_token_accuracy': 0.43644803762435913, 'epoch': 0.28}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.8606e-05, 'num_tokens': 3090073.0, 'mean_token_accuracy': 0.0, 'epoch': 0.28}
{'loss': 0.5128, 'grad_norm': 1.811790943145752, 'learning_rate': 1.8604000000000003e-05, 'epoch': 0.28}
                                                                                                                                                                                                                                                     
{'eval_loss': 0.9660972952842712, 'eval_runtime': 14.3879, 'eval_samples_per_second': 17.167, 'eval_steps_per_second': 17.167, 'eval_num_tokens': 3094733.0, 'eval_mean_token_accuracy': 0.7497547473984691, 'epoch': 0.28}
{'loss': 0.5286, 'grad_norm': 2.130980968475342, 'learning_rate': 1.8602000000000002e-05, 'num_tokens': 3105029.0, 'mean_token_accuracy': 0.6355722099542618, 'epoch': 0.28}
{'loss': 1.0508, 'grad_norm': 5.070770263671875, 'learning_rate': 1.86e-05, 'num_tokens': 3108908.0, 'mean_token_accuracy': 0.18010203540325165, 'epoch': 0.28}
{'loss': 0.4597, 'grad_norm': 7.622556686401367, 'learning_rate': 1.8598e-05, 'num_tokens': 3119196.0, 'mean_token_accuracy': 0.2098623812198639, 'epoch': 0.28}
{'loss': 1.2464, 'grad_norm': 4.546116828918457, 'learning_rate': 1.8596e-05, 'num_tokens': 3123108.0, 'mean_token_accuracy': 0.18001346290111542, 'epoch': 0.28}
{'loss': 0.5714, 'grad_norm': 5.001946449279785, 'learning_rate': 1.8594000000000002e-05, 'num_tokens': 3125625.0, 'mean_token_accuracy': 0.41901201009750366, 'epoch': 0.28}
{'loss': 0.5767, 'grad_norm': 3.055375576019287, 'learning_rate': 1.8592e-05, 'num_tokens': 3132019.0, 'mean_token_accuracy': 0.8431266993284225, 'epoch': 0.28}
{'loss': 0.3175, 'grad_norm': 6.359736919403076, 'learning_rate': 1.859e-05, 'num_tokens': 3134435.0, 'mean_token_accuracy': 0.22852760553359985, 'epoch': 0.28}
{'loss': 0.4431, 'grad_norm': 3.733764886856079, 'learning_rate': 1.8588000000000002e-05, 'num_tokens': 3136665.0, 'mean_token_accuracy': 0.44409699738025665, 'epoch': 0.28}
{'loss': 0.537, 'grad_norm': 3.198920726776123, 'learning_rate': 1.8586e-05, 'num_tokens': 3139603.0, 'mean_token_accuracy': 0.6422079503536224, 'epoch': 0.28}
{'loss': 0.3617, 'grad_norm': 3.8814144134521484, 'learning_rate': 1.8584000000000004e-05, 'num_tokens': 3143302.0, 'mean_token_accuracy': 0.453277051448822, 'epoch': 0.28}
{'loss': 0.6413, 'grad_norm': 3.4205875396728516, 'learning_rate': 1.8582000000000003e-05, 'num_tokens': 3146758.0, 'mean_token_accuracy': 0.20160427689552307, 'epoch': 0.28}
{'loss': 0.6981, 'grad_norm': 3.6236863136291504, 'learning_rate': 1.858e-05, 'num_tokens': 3151731.0, 'mean_token_accuracy': 0.40475867688655853, 'epoch': 0.28}
{'loss': 0.7834, 'grad_norm': 2.692216396331787, 'learning_rate': 1.8578e-05, 'num_tokens': 3159764.0, 'mean_token_accuracy': 0.8280084133148193, 'epoch': 0.29}
{'loss': 0.3932, 'grad_norm': 3.2520763874053955, 'learning_rate': 1.8576e-05, 'num_tokens': 3163450.0, 'mean_token_accuracy': 0.6612928956747055, 'epoch': 0.29}
{'loss': 0.5216, 'grad_norm': 2.1569926738739014, 'learning_rate': 1.8574000000000002e-05, 'num_tokens': 3170479.0, 'mean_token_accuracy': 0.8682072013616562, 'epoch': 0.29}
{'loss': 0.4014, 'grad_norm': 3.6415598392486572, 'learning_rate': 1.8572e-05, 'num_tokens': 3175076.0, 'mean_token_accuracy': 0.21883033215999603, 'epoch': 0.29}
{'loss': 0.6559, 'grad_norm': 6.402923107147217, 'learning_rate': 1.857e-05, 'num_tokens': 3178593.0, 'mean_token_accuracy': 0.20147420465946198, 'epoch': 0.29}
{'loss': 0.4182, 'grad_norm': 2.560830593109131, 'learning_rate': 1.8568000000000002e-05, 'num_tokens': 3183602.0, 'mean_token_accuracy': 0.4348040223121643, 'epoch': 0.29}
{'loss': 0.427, 'grad_norm': 5.325586318969727, 'learning_rate': 1.8566e-05, 'num_tokens': 3194863.0, 'mean_token_accuracy': 0.4279077351093292, 'epoch': 0.29}
{'loss': 0.6113, 'grad_norm': 3.1925106048583984, 'learning_rate': 1.8564e-05, 'num_tokens': 3199113.0, 'mean_token_accuracy': 0.4241383224725723, 'epoch': 0.29}
{'loss': 0.4368, 'grad_norm': 2.829322576522827, 'learning_rate': 1.8562000000000003e-05, 'num_tokens': 3203960.0, 'mean_token_accuracy': 0.4407462328672409, 'epoch': 0.29}
{'loss': 0.5155, 'grad_norm': 5.114184856414795, 'learning_rate': 1.8560000000000002e-05, 'num_tokens': 3207345.0, 'mean_token_accuracy': 0.21231766045093536, 'epoch': 0.29}
{'loss': 0.5525, 'grad_norm': 4.65945291519165, 'learning_rate': 1.8558e-05, 'num_tokens': 3209379.0, 'mean_token_accuracy': 0.2093406617641449, 'epoch': 0.29}
{'loss': 0.9128, 'grad_norm': 2.8696537017822266, 'learning_rate': 1.8556e-05, 'num_tokens': 3214037.0, 'mean_token_accuracy': 0.5846061855554581, 'epoch': 0.29}
{'loss': 0.6572, 'grad_norm': 2.290306568145752, 'learning_rate': 1.8554000000000002e-05, 'num_tokens': 3218920.0, 'mean_token_accuracy': 0.6114400327205658, 'epoch': 0.29}
{'loss': 0.3056, 'grad_norm': 1.5978330373764038, 'learning_rate': 1.8552e-05, 'num_tokens': 3226200.0, 'mean_token_accuracy': 0.9056535959243774, 'epoch': 0.29}
{'loss': 0.3462, 'grad_norm': 2.8987255096435547, 'learning_rate': 1.855e-05, 'num_tokens': 3232319.0, 'mean_token_accuracy': 0.4459596127271652, 'epoch': 0.29}
{'loss': 0.9013, 'grad_norm': 7.029239177703857, 'learning_rate': 1.8548000000000003e-05, 'num_tokens': 3235714.0, 'mean_token_accuracy': 0.19842767715454102, 'epoch': 0.29}
{'loss': 0.5436, 'grad_norm': 2.314871072769165, 'learning_rate': 1.8546e-05, 'num_tokens': 3242494.0, 'mean_token_accuracy': 0.8758663982152939, 'epoch': 0.29}
{'loss': 0.3999, 'grad_norm': 6.454506874084473, 'learning_rate': 1.8544e-05, 'num_tokens': 3244675.0, 'mean_token_accuracy': 0.22905027866363525, 'epoch': 0.29}
{'loss': 0.6201, 'grad_norm': 4.0482916831970215, 'learning_rate': 1.8542000000000003e-05, 'num_tokens': 3249057.0, 'mean_token_accuracy': 0.42307886481285095, 'epoch': 0.29}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.8540000000000002e-05, 'num_tokens': 3252290.0, 'mean_token_accuracy': 0.0, 'epoch': 0.29}
{'loss': 0.7457, 'grad_norm': 3.2974770069122314, 'learning_rate': 1.8538e-05, 'num_tokens': 3257854.0, 'mean_token_accuracy': 0.6081136763095856, 'epoch': 0.29}
{'loss': 0.5279, 'grad_norm': 2.9085097312927246, 'learning_rate': 1.8536e-05, 'num_tokens': 3262170.0, 'mean_token_accuracy': 0.4249477833509445, 'epoch': 0.29}
{'loss': 0.5108, 'grad_norm': 2.732933759689331, 'learning_rate': 1.8534000000000002e-05, 'num_tokens': 3266285.0, 'mean_token_accuracy': 0.6479639559984207, 'epoch': 0.29}
{'loss': 0.3198, 'grad_norm': 3.04468035697937, 'learning_rate': 1.8532e-05, 'num_tokens': 3269651.0, 'mean_token_accuracy': 0.4562024176120758, 'epoch': 0.29}
{'loss': 0.6547, 'grad_norm': 2.8196487426757812, 'learning_rate': 1.853e-05, 'num_tokens': 3272856.0, 'mean_token_accuracy': 0.4188259392976761, 'epoch': 0.29}
{'loss': 0.5336, 'grad_norm': 4.3120436668396, 'learning_rate': 1.8528000000000003e-05, 'num_tokens': 3276284.0, 'mean_token_accuracy': 0.21148036420345306, 'epoch': 0.3}
{'loss': 0.6425, 'grad_norm': 4.048463344573975, 'learning_rate': 1.8526000000000002e-05, 'num_tokens': 3279084.0, 'mean_token_accuracy': 0.41944728791713715, 'epoch': 0.3}
{'loss': 0.4873, 'grad_norm': 5.586524963378906, 'learning_rate': 1.8524e-05, 'num_tokens': 3281898.0, 'mean_token_accuracy': 0.22274143993854523, 'epoch': 0.3}
{'loss': 0.5711, 'grad_norm': 3.2971296310424805, 'learning_rate': 1.8522000000000003e-05, 'num_tokens': 3287430.0, 'mean_token_accuracy': 0.4332772046327591, 'epoch': 0.3}
{'loss': 0.41, 'grad_norm': 4.631232738494873, 'learning_rate': 1.8520000000000002e-05, 'num_tokens': 3289556.0, 'mean_token_accuracy': 0.2165871113538742, 'epoch': 0.3}
{'loss': 0.5528, 'grad_norm': 4.280540943145752, 'learning_rate': 1.8518e-05, 'num_tokens': 3293000.0, 'mean_token_accuracy': 0.2064315378665924, 'epoch': 0.3}
{'loss': 1.4436, 'grad_norm': 4.68251895904541, 'learning_rate': 1.8516e-05, 'num_tokens': 3303207.0, 'mean_token_accuracy': 0.5719190239906311, 'epoch': 0.3}
{'loss': 0.5944, 'grad_norm': 3.039691925048828, 'learning_rate': 1.8514e-05, 'num_tokens': 3307477.0, 'mean_token_accuracy': 0.6266961693763733, 'epoch': 0.3}
{'loss': 0.6736, 'grad_norm': 3.681520938873291, 'learning_rate': 1.8512e-05, 'num_tokens': 3313457.0, 'mean_token_accuracy': 0.41345350444316864, 'epoch': 0.3}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.851e-05, 'num_tokens': 3316175.0, 'mean_token_accuracy': 0.0, 'epoch': 0.3}
{'loss': 0.4725, 'grad_norm': 2.5832462310791016, 'learning_rate': 1.8508000000000003e-05, 'num_tokens': 3321003.0, 'mean_token_accuracy': 0.6486596167087555, 'epoch': 0.3}
{'loss': 0.363, 'grad_norm': 3.646815299987793, 'learning_rate': 1.8506000000000002e-05, 'num_tokens': 3325742.0, 'mean_token_accuracy': 0.45679596066474915, 'epoch': 0.3}
{'loss': 0.3272, 'grad_norm': 5.761356830596924, 'learning_rate': 1.8504e-05, 'num_tokens': 3328472.0, 'mean_token_accuracy': 0.22720365226268768, 'epoch': 0.3}
{'loss': 0.6011, 'grad_norm': 4.109833240509033, 'learning_rate': 1.8502000000000003e-05, 'num_tokens': 3331186.0, 'mean_token_accuracy': 0.42132851481437683, 'epoch': 0.3}
{'loss': 0.5914, 'grad_norm': 3.8044888973236084, 'learning_rate': 1.8500000000000002e-05, 'num_tokens': 3335920.0, 'mean_token_accuracy': 0.4215962290763855, 'epoch': 0.3}
{'loss': 0.462, 'grad_norm': 2.093167304992676, 'learning_rate': 1.8498e-05, 'num_tokens': 3340155.0, 'mean_token_accuracy': 0.6424415707588196, 'epoch': 0.3}
{'loss': 0.2769, 'grad_norm': 3.3257641792297363, 'learning_rate': 1.8496e-05, 'num_tokens': 3349146.0, 'mean_token_accuracy': 0.22971780598163605, 'epoch': 0.3}
{'loss': 0.5119, 'grad_norm': 5.701191425323486, 'learning_rate': 1.8494e-05, 'num_tokens': 3351557.0, 'mean_token_accuracy': 0.21621622145175934, 'epoch': 0.3}
{'loss': 0.3944, 'grad_norm': 5.718526840209961, 'learning_rate': 1.8492000000000002e-05, 'num_tokens': 3354489.0, 'mean_token_accuracy': 0.2230769246816635, 'epoch': 0.3}
{'loss': 0.4447, 'grad_norm': 2.8470654487609863, 'learning_rate': 1.849e-05, 'num_tokens': 3361392.0, 'mean_token_accuracy': 0.4383932203054428, 'epoch': 0.3}
{'loss': 0.5891, 'grad_norm': 5.262212753295898, 'learning_rate': 1.8488e-05, 'num_tokens': 3364929.0, 'mean_token_accuracy': 0.4275757670402527, 'epoch': 0.3}
{'loss': 0.1365, 'grad_norm': 2.0840065479278564, 'learning_rate': 1.8486000000000002e-05, 'num_tokens': 3373546.0, 'mean_token_accuracy': 0.24108988046646118, 'epoch': 0.3}
{'loss': 0.6138, 'grad_norm': 3.937913656234741, 'learning_rate': 1.8484e-05, 'num_tokens': 3377016.0, 'mean_token_accuracy': 0.40922918915748596, 'epoch': 0.3}
{'loss': 0.6344, 'grad_norm': 5.600119113922119, 'learning_rate': 1.8482000000000004e-05, 'num_tokens': 3380228.0, 'mean_token_accuracy': 0.2119341492652893, 'epoch': 0.3}
{'loss': 0.3996, 'grad_norm': 5.711092948913574, 'learning_rate': 1.8480000000000003e-05, 'num_tokens': 3382985.0, 'mean_token_accuracy': 0.22087378799915314, 'epoch': 0.3}
{'loss': 0.5343, 'grad_norm': 4.9466552734375, 'learning_rate': 1.8478e-05, 'num_tokens': 3385414.0, 'mean_token_accuracy': 0.212006077170372, 'epoch': 0.31}
{'loss': 0.4535, 'grad_norm': 4.486854076385498, 'learning_rate': 1.8476e-05, 'num_tokens': 3388123.0, 'mean_token_accuracy': 0.44066300988197327, 'epoch': 0.31}
{'loss': 0.5058, 'grad_norm': 3.6285200119018555, 'learning_rate': 1.8474e-05, 'num_tokens': 3392899.0, 'mean_token_accuracy': 0.43654002249240875, 'epoch': 0.31}
{'loss': 0.7462, 'grad_norm': 4.595055103302002, 'learning_rate': 1.8472000000000002e-05, 'num_tokens': 3397214.0, 'mean_token_accuracy': 0.19651299715042114, 'epoch': 0.31}
{'loss': 0.5857, 'grad_norm': 3.0991389751434326, 'learning_rate': 1.847e-05, 'num_tokens': 3405049.0, 'mean_token_accuracy': 0.6307101547718048, 'epoch': 0.31}
{'loss': 0.4068, 'grad_norm': 3.9944400787353516, 'learning_rate': 1.8468e-05, 'num_tokens': 3409718.0, 'mean_token_accuracy': 0.4407949596643448, 'epoch': 0.31}
{'loss': 0.4811, 'grad_norm': 2.5526206493377686, 'learning_rate': 1.8466000000000002e-05, 'num_tokens': 3415288.0, 'mean_token_accuracy': 0.651004895567894, 'epoch': 0.31}
{'loss': 0.754, 'grad_norm': 2.651883840560913, 'learning_rate': 1.8464e-05, 'num_tokens': 3423293.0, 'mean_token_accuracy': 0.6148389726877213, 'epoch': 0.31}
{'loss': 0.4455, 'grad_norm': 3.3261053562164307, 'learning_rate': 1.8462000000000004e-05, 'num_tokens': 3426760.0, 'mean_token_accuracy': 0.21815475821495056, 'epoch': 0.31}
{'loss': 0.4996, 'grad_norm': 3.70489764213562, 'learning_rate': 1.8460000000000003e-05, 'num_tokens': 3430595.0, 'mean_token_accuracy': 0.4323660731315613, 'epoch': 0.31}
{'loss': 0.2364, 'grad_norm': 2.284740924835205, 'learning_rate': 1.8458000000000002e-05, 'num_tokens': 3436055.0, 'mean_token_accuracy': 0.7015819251537323, 'epoch': 0.31}
{'loss': 0.8355, 'grad_norm': 3.0612032413482666, 'learning_rate': 1.8456e-05, 'num_tokens': 3440876.0, 'mean_token_accuracy': 0.5947069674730301, 'epoch': 0.31}
{'loss': 0.4421, 'grad_norm': 2.616661310195923, 'learning_rate': 1.8454e-05, 'num_tokens': 3443896.0, 'mean_token_accuracy': 0.4409670829772949, 'epoch': 0.31}
{'loss': 0.6059, 'grad_norm': 3.5342915058135986, 'learning_rate': 1.8452000000000002e-05, 'num_tokens': 3447730.0, 'mean_token_accuracy': 0.4152793288230896, 'epoch': 0.31}
{'loss': 0.6602, 'grad_norm': 6.439725875854492, 'learning_rate': 1.845e-05, 'num_tokens': 3451329.0, 'mean_token_accuracy': 0.20723684132099152, 'epoch': 0.31}
