                                                                                                                                                                                                                                      
{'loss': 1.4181, 'grad_norm': inf, 'learning_rate': 2e-05, 'num_tokens': 5142.0, 'mean_token_accuracy': 0.6873541623353958, 'epoch': 0.0}
{'loss': 0.746, 'grad_norm': 6.341597557067871, 'learning_rate': 1.4707581227436824e-05, 'num_tokens': 7706270.0, 'mean_token_accuracy': 0.7989534437656403, 'epoch': 2.65}
{'loss': 0.5321, 'grad_norm': 6.236422061920166, 'learning_rate': 1.4703971119133576e-05, 'num_tokens': 7712811.0, 'mean_token_accuracy': 0.8328482210636139, 'epoch': 2.65}
{'loss': 0.9312, 'grad_norm': 7.182434558868408, 'learning_rate': 1.4700361010830327e-05, 'num_tokens': 7717835.0, 'mean_token_accuracy': 0.7349427044391632, 'epoch': 2.65}
{'loss': 1.2085, 'grad_norm': 7.827460289001465, 'learning_rate': 1.4696750902527078e-05, 'num_tokens': 7721580.0, 'mean_token_accuracy': 0.6980850696563721, 'epoch': 2.65}
{'loss': 0.5722, 'grad_norm': 4.475940704345703, 'learning_rate': 1.4693140794223829e-05, 'num_tokens': 7727166.0, 'mean_token_accuracy': 0.8031446188688278, 'epoch': 2.65}
{'loss': 0.5764, 'grad_norm': 5.85575008392334, 'learning_rate': 1.4689530685920578e-05, 'num_tokens': 7731459.0, 'mean_token_accuracy': 0.8368819653987885, 'epoch': 2.65}
{'loss': 0.6328, 'grad_norm': 5.988767147064209, 'learning_rate': 1.468592057761733e-05, 'num_tokens': 7737042.0, 'mean_token_accuracy': 0.8080803006887436, 'epoch': 2.66}
{'loss': 0.4448, 'grad_norm': 5.820745944976807, 'learning_rate': 1.468231046931408e-05, 'num_tokens': 7741803.0, 'mean_token_accuracy': 0.8589719086885452, 'epoch': 2.66}
{'loss': 0.6558, 'grad_norm': 5.40902042388916, 'learning_rate': 1.4678700361010832e-05, 'num_tokens': 7747473.0, 'mean_token_accuracy': 0.7864279448986053, 'epoch': 2.66}
{'loss': 0.7747, 'grad_norm': 5.7256083488464355, 'learning_rate': 1.4675090252707583e-05, 'num_tokens': 7755056.0, 'mean_token_accuracy': 0.7677806913852692, 'epoch': 2.66}
{'loss': 0.7644, 'grad_norm': 5.759077072143555, 'learning_rate': 1.4671480144404334e-05, 'num_tokens': 7761069.0, 'mean_token_accuracy': 0.7722769975662231, 'epoch': 2.66}
{'loss': 0.8936, 'grad_norm': 5.40000057220459, 'learning_rate': 1.4667870036101083e-05, 'num_tokens': 7766625.0, 'mean_token_accuracy': 0.7461118549108505, 'epoch': 2.67}
{'loss': 0.8625, 'grad_norm': 6.34423303604126, 'learning_rate': 1.4664259927797834e-05, 'num_tokens': 7771680.0, 'mean_token_accuracy': 0.7627994120121002, 'epoch': 2.67}
{'loss': 0.4863, 'grad_norm': 5.172237396240234, 'learning_rate': 1.4660649819494585e-05, 'num_tokens': 7779718.0, 'mean_token_accuracy': 0.8342460542917252, 'epoch': 2.67}
{'loss': 0.7388, 'grad_norm': 5.716702938079834, 'learning_rate': 1.4657039711191336e-05, 'num_tokens': 7784723.0, 'mean_token_accuracy': 0.8208712488412857, 'epoch': 2.67}
{'loss': 0.8474, 'grad_norm': 6.70172643661499, 'learning_rate': 1.4653429602888088e-05, 'num_tokens': 7789447.0, 'mean_token_accuracy': 0.7756327688694, 'epoch': 2.67}
{'loss': 0.6836, 'grad_norm': 5.48788595199585, 'learning_rate': 1.4649819494584839e-05, 'num_tokens': 7795780.0, 'mean_token_accuracy': 0.7741752117872238, 'epoch': 2.67}
{'loss': 0.5035, 'grad_norm': 4.612018585205078, 'learning_rate': 1.464620938628159e-05, 'num_tokens': 7800962.0, 'mean_token_accuracy': 0.849620446562767, 'epoch': 2.68}
{'loss': 1.0371, 'grad_norm': 6.247678756713867, 'learning_rate': 1.464259927797834e-05, 'num_tokens': 7806167.0, 'mean_token_accuracy': 0.7483044415712357, 'epoch': 2.68}
{'loss': 0.7307, 'grad_norm': 4.874946117401123, 'learning_rate': 1.463898916967509e-05, 'num_tokens': 7811450.0, 'mean_token_accuracy': 0.8232517689466476, 'epoch': 2.68}
{'loss': 0.5661, 'grad_norm': 5.847684860229492, 'learning_rate': 1.4635379061371841e-05, 'num_tokens': 7816894.0, 'mean_token_accuracy': 0.8108580708503723, 'epoch': 2.68}
{'loss': 0.6001, 'grad_norm': 5.543684959411621, 'learning_rate': 1.4631768953068592e-05, 'num_tokens': 7821060.0, 'mean_token_accuracy': 0.7840776443481445, 'epoch': 2.68}
{'loss': 0.8054, 'grad_norm': 5.145994663238525, 'learning_rate': 1.4628158844765344e-05, 'num_tokens': 7827611.0, 'mean_token_accuracy': 0.7737588882446289, 'epoch': 2.69}
{'loss': 0.7163, 'grad_norm': 5.434274196624756, 'learning_rate': 1.4624548736462095e-05, 'num_tokens': 7832524.0, 'mean_token_accuracy': 0.7811634242534637, 'epoch': 2.69}
{'loss': 0.3592, 'grad_norm': 4.908527374267578, 'learning_rate': 1.4620938628158846e-05, 'num_tokens': 7836919.0, 'mean_token_accuracy': 0.8729819506406784, 'epoch': 2.69}
{'loss': 0.5519, 'grad_norm': 6.697732448577881, 'learning_rate': 1.4617328519855595e-05, 'num_tokens': 7842221.0, 'mean_token_accuracy': 0.8145420700311661, 'epoch': 2.69}
{'loss': 0.82, 'grad_norm': 5.845202445983887, 'learning_rate': 1.4613718411552346e-05, 'num_tokens': 7850144.0, 'mean_token_accuracy': 0.7521643787622452, 'epoch': 2.69}
{'loss': 0.7634, 'grad_norm': 6.905763149261475, 'learning_rate': 1.4610108303249097e-05, 'num_tokens': 7855658.0, 'mean_token_accuracy': 0.7912441492080688, 'epoch': 2.69}
{'loss': 0.8664, 'grad_norm': 6.841655254364014, 'learning_rate': 1.460649819494585e-05, 'num_tokens': 7859132.0, 'mean_token_accuracy': 0.7737210690975189, 'epoch': 2.7}
{'loss': 0.8322, 'grad_norm': 5.745541572570801, 'learning_rate': 1.4602888086642601e-05, 'num_tokens': 7864610.0, 'mean_token_accuracy': 0.7446561008691788, 'epoch': 2.7}
{'loss': 0.7638, 'grad_norm': 5.966647624969482, 'learning_rate': 1.4599277978339352e-05, 'num_tokens': 7869292.0, 'mean_token_accuracy': 0.7984892129898071, 'epoch': 2.7}
{'loss': 0.4938, 'grad_norm': 4.892803192138672, 'learning_rate': 1.4595667870036103e-05, 'num_tokens': 7875094.0, 'mean_token_accuracy': 0.8467708826065063, 'epoch': 2.7}
{'loss': 0.6623, 'grad_norm': 5.541720867156982, 'learning_rate': 1.4592057761732855e-05, 'num_tokens': 7881967.0, 'mean_token_accuracy': 0.7955227047204971, 'epoch': 2.7}
{'loss': 0.5045, 'grad_norm': 4.806801795959473, 'learning_rate': 1.4588447653429606e-05, 'num_tokens': 7886865.0, 'mean_token_accuracy': 0.8027011007070541, 'epoch': 2.71}
{'loss': 0.7961, 'grad_norm': 5.655280590057373, 'learning_rate': 1.4584837545126355e-05, 'num_tokens': 7891936.0, 'mean_token_accuracy': 0.7558142095804214, 'epoch': 2.71}
{'loss': 1.0988, 'grad_norm': 6.210202217102051, 'learning_rate': 1.4581227436823106e-05, 'num_tokens': 7899099.0, 'mean_token_accuracy': 0.6751162111759186, 'epoch': 2.71}
{'loss': 0.711, 'grad_norm': 6.768465995788574, 'learning_rate': 1.4577617328519857e-05, 'num_tokens': 7904915.0, 'mean_token_accuracy': 0.8111560791730881, 'epoch': 2.71}
{'loss': 0.7066, 'grad_norm': 4.981517791748047, 'learning_rate': 1.4574007220216608e-05, 'num_tokens': 7911425.0, 'mean_token_accuracy': 0.784832239151001, 'epoch': 2.71}
{'loss': 0.8511, 'grad_norm': 4.757758617401123, 'learning_rate': 1.457039711191336e-05, 'num_tokens': 7917040.0, 'mean_token_accuracy': 0.7843485772609711, 'epoch': 2.71}
{'loss': 0.5102, 'grad_norm': 4.992757320404053, 'learning_rate': 1.456678700361011e-05, 'num_tokens': 7921754.0, 'mean_token_accuracy': 0.8544158190488815, 'epoch': 2.72}
{'loss': 0.8421, 'grad_norm': 6.164156436920166, 'learning_rate': 1.456317689530686e-05, 'num_tokens': 7927158.0, 'mean_token_accuracy': 0.7709306925535202, 'epoch': 2.72}
{'loss': 0.7232, 'grad_norm': 4.909942626953125, 'learning_rate': 1.4559566787003611e-05, 'num_tokens': 7932320.0, 'mean_token_accuracy': 0.787968173623085, 'epoch': 2.72}
{'loss': 1.0761, 'grad_norm': 6.358779430389404, 'learning_rate': 1.4555956678700362e-05, 'num_tokens': 7937328.0, 'mean_token_accuracy': 0.7170517891645432, 'epoch': 2.72}
{'loss': 0.8703, 'grad_norm': 4.900644779205322, 'learning_rate': 1.4552346570397113e-05, 'num_tokens': 7944874.0, 'mean_token_accuracy': 0.7447650581598282, 'epoch': 2.72}
{'loss': 0.9319, 'grad_norm': 6.9974684715271, 'learning_rate': 1.4548736462093864e-05, 'num_tokens': 7950517.0, 'mean_token_accuracy': 0.7159873098134995, 'epoch': 2.72}
{'loss': 0.4527, 'grad_norm': 6.857348918914795, 'learning_rate': 1.4545126353790616e-05, 'num_tokens': 7954953.0, 'mean_token_accuracy': 0.8609455525875092, 'epoch': 2.73}
{'loss': 0.8201, 'grad_norm': 6.766481399536133, 'learning_rate': 1.4541516245487367e-05, 'num_tokens': 7959172.0, 'mean_token_accuracy': 0.7811110466718674, 'epoch': 2.73}
{'loss': 0.7929, 'grad_norm': 6.557656764984131, 'learning_rate': 1.4537906137184116e-05, 'num_tokens': 7966260.0, 'mean_token_accuracy': 0.7489568442106247, 'epoch': 2.73}
{'loss': 0.766, 'grad_norm': 6.332627773284912, 'learning_rate': 1.4534296028880867e-05, 'num_tokens': 7971151.0, 'mean_token_accuracy': 0.7663912326097488, 'epoch': 2.73}
{'loss': 1.0209, 'grad_norm': 7.724239349365234, 'learning_rate': 1.4530685920577618e-05, 'num_tokens': 7975267.0, 'mean_token_accuracy': 0.7301883846521378, 'epoch': 2.73}
{'loss': 0.6648, 'grad_norm': 5.302515029907227, 'learning_rate': 1.452707581227437e-05, 'num_tokens': 7980593.0, 'mean_token_accuracy': 0.822353333234787, 'epoch': 2.74}
{'loss': 0.8351, 'grad_norm': 5.757265090942383, 'learning_rate': 1.452346570397112e-05, 'num_tokens': 7986477.0, 'mean_token_accuracy': 0.7431735545396805, 'epoch': 2.74}
{'loss': 0.793, 'grad_norm': 5.680181980133057, 'learning_rate': 1.4519855595667872e-05, 'num_tokens': 7991949.0, 'mean_token_accuracy': 0.7753051966428757, 'epoch': 2.74}
{'loss': 0.7687, 'grad_norm': 5.668939113616943, 'learning_rate': 1.4516245487364623e-05, 'num_tokens': 7996661.0, 'mean_token_accuracy': 0.7863854020833969, 'epoch': 2.74}
{'loss': 0.8343, 'grad_norm': 4.935435771942139, 'learning_rate': 1.4512635379061372e-05, 'num_tokens': 8003279.0, 'mean_token_accuracy': 0.7732562571763992, 'epoch': 2.74}
{'loss': 1.0364, 'grad_norm': 6.0302605628967285, 'learning_rate': 1.4509025270758123e-05, 'num_tokens': 8008285.0, 'mean_token_accuracy': 0.734034851193428, 'epoch': 2.74}
{'loss': 0.705, 'grad_norm': 5.427347183227539, 'learning_rate': 1.4505415162454874e-05, 'num_tokens': 8013418.0, 'mean_token_accuracy': 0.7784585505723953, 'epoch': 2.75}
{'loss': 0.9617, 'grad_norm': 7.440096378326416, 'learning_rate': 1.4501805054151625e-05, 'num_tokens': 8018315.0, 'mean_token_accuracy': 0.7181379497051239, 'epoch': 2.75}
{'loss': 0.6666, 'grad_norm': 5.9702959060668945, 'learning_rate': 1.4498194945848376e-05, 'num_tokens': 8025057.0, 'mean_token_accuracy': 0.8094274699687958, 'epoch': 2.75}
{'loss': 0.5567, 'grad_norm': 6.582626819610596, 'learning_rate': 1.4494584837545128e-05, 'num_tokens': 8028910.0, 'mean_token_accuracy': 0.8189311474561691, 'epoch': 2.75}
{'loss': 0.3985, 'grad_norm': 5.261699676513672, 'learning_rate': 1.4490974729241879e-05, 'num_tokens': 8033163.0, 'mean_token_accuracy': 0.8615439981222153, 'epoch': 2.75}
{'loss': 0.9119, 'grad_norm': 5.936237812042236, 'learning_rate': 1.4487364620938628e-05, 'num_tokens': 8038083.0, 'mean_token_accuracy': 0.7398469895124435, 'epoch': 2.76}
{'loss': 0.7091, 'grad_norm': 5.978111267089844, 'learning_rate': 1.448375451263538e-05, 'num_tokens': 8041576.0, 'mean_token_accuracy': 0.7930125296115875, 'epoch': 2.76}
{'loss': 0.7937, 'grad_norm': 6.288634777069092, 'learning_rate': 1.448014440433213e-05, 'num_tokens': 8045437.0, 'mean_token_accuracy': 0.7516745626926422, 'epoch': 2.76}
{'loss': 0.6531, 'grad_norm': 4.997958660125732, 'learning_rate': 1.4476534296028881e-05, 'num_tokens': 8051596.0, 'mean_token_accuracy': 0.7957125008106232, 'epoch': 2.76}
{'loss': 0.7467, 'grad_norm': 5.876230239868164, 'learning_rate': 1.4472924187725633e-05, 'num_tokens': 8058573.0, 'mean_token_accuracy': 0.7569501847028732, 'epoch': 2.76}
{'loss': 0.9745, 'grad_norm': 5.3719635009765625, 'learning_rate': 1.4469314079422384e-05, 'num_tokens': 8066077.0, 'mean_token_accuracy': 0.734688401222229, 'epoch': 2.76}
{'loss': 0.5582, 'grad_norm': 5.440823078155518, 'learning_rate': 1.4465703971119133e-05, 'num_tokens': 8070641.0, 'mean_token_accuracy': 0.8322451561689377, 'epoch': 2.77}
{'loss': 0.7964, 'grad_norm': 5.508322715759277, 'learning_rate': 1.4462093862815884e-05, 'num_tokens': 8076670.0, 'mean_token_accuracy': 0.7807149589061737, 'epoch': 2.77}
{'loss': 0.574, 'grad_norm': 6.615086555480957, 'learning_rate': 1.4458483754512635e-05, 'num_tokens': 8081447.0, 'mean_token_accuracy': 0.8433745801448822, 'epoch': 2.77}
{'loss': 0.5174, 'grad_norm': 5.139290809631348, 'learning_rate': 1.4454873646209386e-05, 'num_tokens': 8085635.0, 'mean_token_accuracy': 0.8340626358985901, 'epoch': 2.77}
{'loss': 0.8433, 'grad_norm': 5.136666297912598, 'learning_rate': 1.4451263537906139e-05, 'num_tokens': 8092688.0, 'mean_token_accuracy': 0.7661790996789932, 'epoch': 2.77}
{'loss': 0.5194, 'grad_norm': 6.214955806732178, 'learning_rate': 1.444765342960289e-05, 'num_tokens': 8096753.0, 'mean_token_accuracy': 0.824059322476387, 'epoch': 2.78}
{'loss': 0.6034, 'grad_norm': 5.396955490112305, 'learning_rate': 1.4444043321299641e-05, 'num_tokens': 8101110.0, 'mean_token_accuracy': 0.8491979986429214, 'epoch': 2.78}
{'loss': 0.7406, 'grad_norm': 5.106435298919678, 'learning_rate': 1.4440433212996392e-05, 'num_tokens': 8105691.0, 'mean_token_accuracy': 0.8091804683208466, 'epoch': 2.78}
{'loss': 1.0112, 'grad_norm': 6.903874397277832, 'learning_rate': 1.4436823104693144e-05, 'num_tokens': 8110368.0, 'mean_token_accuracy': 0.6866933852434158, 'epoch': 2.78}
{'loss': 0.9326, 'grad_norm': 6.78973913192749, 'learning_rate': 1.4433212996389893e-05, 'num_tokens': 8114765.0, 'mean_token_accuracy': 0.7196387052536011, 'epoch': 2.78}
{'loss': 0.7288, 'grad_norm': 6.207747936248779, 'learning_rate': 1.4429602888086644e-05, 'num_tokens': 8119103.0, 'mean_token_accuracy': 0.8097078204154968, 'epoch': 2.78}
{'loss': 0.887, 'grad_norm': 7.055184841156006, 'learning_rate': 1.4425992779783395e-05, 'num_tokens': 8124727.0, 'mean_token_accuracy': 0.7548915892839432, 'epoch': 2.79}
{'loss': 0.4532, 'grad_norm': 5.654226779937744, 'learning_rate': 1.4422382671480146e-05, 'num_tokens': 8129115.0, 'mean_token_accuracy': 0.85043103992939, 'epoch': 2.79}
{'loss': 0.6124, 'grad_norm': 5.457484722137451, 'learning_rate': 1.4418772563176897e-05, 'num_tokens': 8134784.0, 'mean_token_accuracy': 0.8267855048179626, 'epoch': 2.79}
{'loss': 0.4864, 'grad_norm': 5.478288173675537, 'learning_rate': 1.4415162454873648e-05, 'num_tokens': 8140684.0, 'mean_token_accuracy': 0.8617275953292847, 'epoch': 2.79}
{'loss': 1.0162, 'grad_norm': 5.906198024749756, 'learning_rate': 1.44115523465704e-05, 'num_tokens': 8147944.0, 'mean_token_accuracy': 0.7028171718120575, 'epoch': 2.79}
{'loss': 0.7101, 'grad_norm': 4.974644184112549, 'learning_rate': 1.4407942238267149e-05, 'num_tokens': 8153892.0, 'mean_token_accuracy': 0.7895719259977341, 'epoch': 2.8}
{'loss': 0.6313, 'grad_norm': 7.634847164154053, 'learning_rate': 1.44043321299639e-05, 'num_tokens': 8157211.0, 'mean_token_accuracy': 0.8061203807592392, 'epoch': 2.8}
{'loss': 1.2347, 'grad_norm': 7.957573890686035, 'learning_rate': 1.4400722021660651e-05, 'num_tokens': 8161680.0, 'mean_token_accuracy': 0.6774565726518631, 'epoch': 2.8}
{'loss': 0.8407, 'grad_norm': 6.073567867279053, 'learning_rate': 1.4397111913357402e-05, 'num_tokens': 8166076.0, 'mean_token_accuracy': 0.7481244206428528, 'epoch': 2.8}
{'loss': 1.107, 'grad_norm': 5.980169773101807, 'learning_rate': 1.4393501805054153e-05, 'num_tokens': 8173165.0, 'mean_token_accuracy': 0.7051153481006622, 'epoch': 2.8}
{'loss': 1.0295, 'grad_norm': 7.025526523590088, 'learning_rate': 1.4389891696750904e-05, 'num_tokens': 8177644.0, 'mean_token_accuracy': 0.7084318548440933, 'epoch': 2.8}
{'loss': 1.0448, 'grad_norm': 6.357717514038086, 'learning_rate': 1.4386281588447656e-05, 'num_tokens': 8183195.0, 'mean_token_accuracy': 0.7109454721212387, 'epoch': 2.81}
{'loss': 0.9156, 'grad_norm': 6.899539470672607, 'learning_rate': 1.4382671480144405e-05, 'num_tokens': 8186772.0, 'mean_token_accuracy': 0.7427661269903183, 'epoch': 2.81}
{'loss': 0.8839, 'grad_norm': 6.228454113006592, 'learning_rate': 1.4379061371841156e-05, 'num_tokens': 8193153.0, 'mean_token_accuracy': 0.7147386968135834, 'epoch': 2.81}
{'loss': 0.7487, 'grad_norm': 5.367714881896973, 'learning_rate': 1.4375451263537907e-05, 'num_tokens': 8197003.0, 'mean_token_accuracy': 0.8051259815692902, 'epoch': 2.81}
{'loss': 0.6178, 'grad_norm': 6.565006732940674, 'learning_rate': 1.4371841155234658e-05, 'num_tokens': 8203131.0, 'mean_token_accuracy': 0.7959976494312286, 'epoch': 2.81}
{'loss': 0.8594, 'grad_norm': 6.12437105178833, 'learning_rate': 1.436823104693141e-05, 'num_tokens': 8206616.0, 'mean_token_accuracy': 0.752113550901413, 'epoch': 2.82}
{'loss': 0.6899, 'grad_norm': 6.195057392120361, 'learning_rate': 1.436462093862816e-05, 'num_tokens': 8211842.0, 'mean_token_accuracy': 0.7884016931056976, 'epoch': 2.82}
{'loss': 0.4769, 'grad_norm': 5.609758377075195, 'learning_rate': 1.436101083032491e-05, 'num_tokens': 8216576.0, 'mean_token_accuracy': 0.8332182615995407, 'epoch': 2.82}
{'loss': 0.9182, 'grad_norm': 7.0693888664245605, 'learning_rate': 1.4357400722021661e-05, 'num_tokens': 8222877.0, 'mean_token_accuracy': 0.7578554898500443, 'epoch': 2.82}
{'loss': 0.5666, 'grad_norm': 5.988773345947266, 'learning_rate': 1.4353790613718412e-05, 'num_tokens': 8227348.0, 'mean_token_accuracy': 0.8255800008773804, 'epoch': 2.82}
{'loss': 0.9331, 'grad_norm': 5.829363822937012, 'learning_rate': 1.4350180505415163e-05, 'num_tokens': 8231836.0, 'mean_token_accuracy': 0.7481622248888016, 'epoch': 2.82}
{'loss': 0.3742, 'grad_norm': 4.830793380737305, 'learning_rate': 1.4346570397111914e-05, 'num_tokens': 8236229.0, 'mean_token_accuracy': 0.8732037991285324, 'epoch': 2.83}
{'loss': 0.5041, 'grad_norm': 5.112881183624268, 'learning_rate': 1.4342960288808665e-05, 'num_tokens': 8241362.0, 'mean_token_accuracy': 0.8493635505437851, 'epoch': 2.83}
{'loss': 0.4644, 'grad_norm': 5.539676666259766, 'learning_rate': 1.4339350180505417e-05, 'num_tokens': 8247650.0, 'mean_token_accuracy': 0.8402432203292847, 'epoch': 2.83}
{'loss': 0.5293, 'grad_norm': 5.381788730621338, 'learning_rate': 1.4335740072202166e-05, 'num_tokens': 8252490.0, 'mean_token_accuracy': 0.7818825244903564, 'epoch': 2.83}
{'loss': 0.4917, 'grad_norm': 6.373714923858643, 'learning_rate': 1.4332129963898917e-05, 'num_tokens': 8255822.0, 'mean_token_accuracy': 0.8247035890817642, 'epoch': 2.83}
{'loss': 0.764, 'grad_norm': 5.605705261230469, 'learning_rate': 1.4328519855595668e-05, 'num_tokens': 8262945.0, 'mean_token_accuracy': 0.7579553127288818, 'epoch': 2.83}
{'loss': 0.6441, 'grad_norm': 5.1087965965271, 'learning_rate': 1.432490974729242e-05, 'num_tokens': 8270942.0, 'mean_token_accuracy': 0.7983435094356537, 'epoch': 2.84}
{'loss': 0.44, 'grad_norm': 5.111001491546631, 'learning_rate': 1.432129963898917e-05, 'num_tokens': 8274712.0, 'mean_token_accuracy': 0.8406375497579575, 'epoch': 2.84}
{'loss': 0.7143, 'grad_norm': 5.0004072189331055, 'learning_rate': 1.4317689530685921e-05, 'num_tokens': 8281408.0, 'mean_token_accuracy': 0.7858985066413879, 'epoch': 2.84}
{'loss': 0.6827, 'grad_norm': 7.416994571685791, 'learning_rate': 1.4314079422382673e-05, 'num_tokens': 8285687.0, 'mean_token_accuracy': 0.8172049820423126, 'epoch': 2.84}
{'loss': 0.6551, 'grad_norm': 5.568872928619385, 'learning_rate': 1.4310469314079422e-05, 'num_tokens': 8290888.0, 'mean_token_accuracy': 0.799160972237587, 'epoch': 2.84}
{'loss': 0.9011, 'grad_norm': 6.160987854003906, 'learning_rate': 1.4306859205776173e-05, 'num_tokens': 8296385.0, 'mean_token_accuracy': 0.741602286696434, 'epoch': 2.85}
{'loss': 0.6979, 'grad_norm': 6.604017734527588, 'learning_rate': 1.4303249097472924e-05, 'num_tokens': 8300274.0, 'mean_token_accuracy': 0.8148870915174484, 'epoch': 2.85}
{'loss': 0.7854, 'grad_norm': 6.2569756507873535, 'learning_rate': 1.4299638989169675e-05, 'num_tokens': 8305874.0, 'mean_token_accuracy': 0.7728275805711746, 'epoch': 2.85}
{'loss': 0.5189, 'grad_norm': 5.855221748352051, 'learning_rate': 1.4296028880866428e-05, 'num_tokens': 8311749.0, 'mean_token_accuracy': 0.8245066553354263, 'epoch': 2.85}
{'loss': 0.8555, 'grad_norm': 5.771653652191162, 'learning_rate': 1.4292418772563179e-05, 'num_tokens': 8317608.0, 'mean_token_accuracy': 0.7381933778524399, 'epoch': 2.85}
{'loss': 0.8132, 'grad_norm': 5.690207004547119, 'learning_rate': 1.428880866425993e-05, 'num_tokens': 8323167.0, 'mean_token_accuracy': 0.8126257061958313, 'epoch': 2.85}
{'loss': 0.4137, 'grad_norm': 5.457229137420654, 'learning_rate': 1.4285198555956681e-05, 'num_tokens': 8326947.0, 'mean_token_accuracy': 0.8467719703912735, 'epoch': 2.86}
{'loss': 0.6017, 'grad_norm': 6.395236492156982, 'learning_rate': 1.4281588447653432e-05, 'num_tokens': 8331812.0, 'mean_token_accuracy': 0.807493194937706, 'epoch': 2.86}
{'loss': 1.068, 'grad_norm': 7.0368218421936035, 'learning_rate': 1.4277978339350182e-05, 'num_tokens': 8337451.0, 'mean_token_accuracy': 0.6915331035852432, 'epoch': 2.86}
{'loss': 0.6046, 'grad_norm': 4.532774925231934, 'learning_rate': 1.4274368231046933e-05, 'num_tokens': 8342386.0, 'mean_token_accuracy': 0.8349778205156326, 'epoch': 2.86}
{'loss': 0.8353, 'grad_norm': 4.3166937828063965, 'learning_rate': 1.4270758122743684e-05, 'num_tokens': 8349781.0, 'mean_token_accuracy': 0.7551991194486618, 'epoch': 2.86}
{'loss': 0.5262, 'grad_norm': 5.149198055267334, 'learning_rate': 1.4267148014440435e-05, 'num_tokens': 8354453.0, 'mean_token_accuracy': 0.824444055557251, 'epoch': 2.87}
{'loss': 0.5938, 'grad_norm': 5.650480270385742, 'learning_rate': 1.4263537906137186e-05, 'num_tokens': 8360045.0, 'mean_token_accuracy': 0.8106430917978287, 'epoch': 2.87}
{'loss': 0.9979, 'grad_norm': 5.710184097290039, 'learning_rate': 1.4259927797833937e-05, 'num_tokens': 8366612.0, 'mean_token_accuracy': 0.7092248946428299, 'epoch': 2.87}
{'loss': 0.6745, 'grad_norm': 5.102148532867432, 'learning_rate': 1.4256317689530687e-05, 'num_tokens': 8373070.0, 'mean_token_accuracy': 0.7918852716684341, 'epoch': 2.87}
{'loss': 0.6546, 'grad_norm': 6.55946159362793, 'learning_rate': 1.4252707581227438e-05, 'num_tokens': 8377527.0, 'mean_token_accuracy': 0.7753144055604935, 'epoch': 2.87}
{'loss': 0.5921, 'grad_norm': 5.736423015594482, 'learning_rate': 1.4249097472924189e-05, 'num_tokens': 8382767.0, 'mean_token_accuracy': 0.8188289105892181, 'epoch': 2.87}
{'loss': 0.632, 'grad_norm': 7.83814811706543, 'learning_rate': 1.424548736462094e-05, 'num_tokens': 8386549.0, 'mean_token_accuracy': 0.7995768934488297, 'epoch': 2.88}
{'loss': 0.6024, 'grad_norm': 5.0751166343688965, 'learning_rate': 1.4241877256317691e-05, 'num_tokens': 8392382.0, 'mean_token_accuracy': 0.8145069777965546, 'epoch': 2.88}
{'loss': 0.7547, 'grad_norm': 5.649938583374023, 'learning_rate': 1.4238267148014442e-05, 'num_tokens': 8399022.0, 'mean_token_accuracy': 0.7619364410638809, 'epoch': 2.88}
{'loss': 0.9349, 'grad_norm': 7.77527379989624, 'learning_rate': 1.4234657039711193e-05, 'num_tokens': 8402888.0, 'mean_token_accuracy': 0.7511302679777145, 'epoch': 2.88}
{'loss': 0.5658, 'grad_norm': 5.577383518218994, 'learning_rate': 1.4231046931407943e-05, 'num_tokens': 8408533.0, 'mean_token_accuracy': 0.833574652671814, 'epoch': 2.88}
{'loss': 0.7964, 'grad_norm': 5.8545637130737305, 'learning_rate': 1.4227436823104694e-05, 'num_tokens': 8413260.0, 'mean_token_accuracy': 0.7639115154743195, 'epoch': 2.89}
{'loss': 0.7869, 'grad_norm': 8.053592681884766, 'learning_rate': 1.4223826714801445e-05, 'num_tokens': 8416473.0, 'mean_token_accuracy': 0.7785772234201431, 'epoch': 2.89}
{'loss': 1.0927, 'grad_norm': 5.985843658447266, 'learning_rate': 1.4220216606498196e-05, 'num_tokens': 8423540.0, 'mean_token_accuracy': 0.7018973231315613, 'epoch': 2.89}
{'loss': 0.6338, 'grad_norm': 6.923986434936523, 'learning_rate': 1.4216606498194947e-05, 'num_tokens': 8428325.0, 'mean_token_accuracy': 0.807953953742981, 'epoch': 2.89}
{'loss': 0.4905, 'grad_norm': 11.955794334411621, 'learning_rate': 1.4212996389891698e-05, 'num_tokens': 8433087.0, 'mean_token_accuracy': 0.8468982726335526, 'epoch': 2.89}
{'loss': 0.7885, 'grad_norm': 5.805881500244141, 'learning_rate': 1.420938628158845e-05, 'num_tokens': 8437775.0, 'mean_token_accuracy': 0.7922232747077942, 'epoch': 2.89}
{'loss': 0.8957, 'grad_norm': 6.118234634399414, 'learning_rate': 1.4205776173285199e-05, 'num_tokens': 8443565.0, 'mean_token_accuracy': 0.7457541823387146, 'epoch': 2.9}
{'loss': 0.8446, 'grad_norm': 6.4326629638671875, 'learning_rate': 1.420216606498195e-05, 'num_tokens': 8448464.0, 'mean_token_accuracy': 0.7688116729259491, 'epoch': 2.9}
{'loss': 0.65, 'grad_norm': 5.839489936828613, 'learning_rate': 1.4198555956678701e-05, 'num_tokens': 8454407.0, 'mean_token_accuracy': 0.795876756310463, 'epoch': 2.9}
